date,open,high,low,close,volume
20-07-2023,121.4199982,124.0899963,118.2200012,119.1999969,37906800
21-07-2023,120.6200027,120.9899979,118.7300034,120.0199966,72937900
24-07-2023,121.6600037,123,120.9800034,121.5299988,29686100
25-07-2023,121.3600006,123.1500015,121.0199966,122.2099991,52509600
26-07-2023,130.0700073,130.9799957,128.3200073,129.2700043,61682100
27-07-2023,131.6699982,133.2400055,128.7899933,129.3999939,44952100
28-07-2023,130.7799988,133.7400055,130.5700073,132.5800018,36591200
31-07-2023,132.7299957,133.5299988,131.7799988,132.7200012,28055500
01-08-2023,130.7799988,132.6300049,130.6799927,131.5500031,23166800
02-08-2023,129.4499969,130.0899963,127.5599976,128.3800049,26273300
03-08-2023,127.9700012,129.3899994,127.4199982,128.4499969,20089500
04-08-2023,129.2799988,131.5099945,127.9100037,128.1100006,26130000
07-08-2023,129.1600037,131.6100006,129.0200043,131.5299988,22746300
08-08-2023,130.6199951,131.5099945,129.5399933,131.3999939,23535200
09-08-2023,131.6600037,132.0399933,129,129.6600037,24912900
10-08-2023,131.3200073,132.0500031,129.4499969,129.6900024,20857800
11-08-2023,128.6600037,129.9299927,128.1699982,129.5599976,19569200
